ride_id,user_id,vehicle_id,timestamp,pickup_location_lat,pickup_location_long,dropoff_location_lat,dropoff_location_long,ride_status
ride_0,user_59,vehicle_20,2024-07-12T10:38:59.860633,48.35131429830872,-47.00419121677129,59.322681415805675,75.61893714391954,completed
ride_1,user_93,vehicle_57,2024-07-12T09:56:59.860646,78.03077250601655,-100.03826277192519,-89.83079610229257,47.77706233772551,cancelled
ride_2,user_93,vehicle_13,2024-07-12T10:41:59.860655,-89.77894154514168,91.98161932554206,-67.52513102298423,78.94133249599508,cancelled
ride_3,user_25,vehicle_28,2024-07-12T10:01:59.860662,2.090133471957415,-37.204799464933785,-63.94143293911377,-26.27674671680819,completed
ride_4,user_69,vehicle_52,2024-07-12T10:53:59.860669,-33.58089349956974,-113.33444030273837,-54.7439887940709,-92.36771678204772,in_progress
ride_5,user_7,vehicle_7,2024-07-12T10:16:59.860675,-88.69861660633609,4.1515942311061735,-12.847042519519675,106.37644380007805,completed
ride_6,user_98,vehicle_82,2024-07-12T10:32:59.860682,61.77028648468183,-110.90161029175309,44.902870824315244,-99.77319059005941,in_progress
ride_7,user_94,vehicle_91,2024-07-12T10:46:59.860688,38.61198243027849,-21.61253349011929,0.49692456813428976,-96.09557627061739,in_progress
ride_8,user_65,vehicle_67,2024-07-12T10:52:59.860694,-31.14503251582901,174.16863986921197,-63.128022994163004,-26.360348477265546,cancelled
ride_9,user_64,vehicle_53,2024-07-12T09:58:59.860700,-22.505565841314223,-173.05269729245478,40.912139364685856,29.489967021110374,completed
ride_10,user_9,vehicle_16,2024-07-12T10:20:59.860707,19.708424674487574,-53.423234703313895,-69.00480447177321,-86.40115282332384,cancelled
ride_11,user_56,vehicle_57,2024-07-12T10:22:59.860713,-66.37617679551695,-41.43616745206282,60.125800425422995,-85.47970843438395,in_progress
ride_12,user_99,vehicle_11,2024-07-12T09:56:59.860719,-4.982531442718312,-163.18293784770682,-32.08353105935906,41.456900749543905,in_progress
ride_13,user_83,vehicle_46,2024-07-12T10:02:59.860725,79.07243846995968,132.98405024765464,66.09248600824174,-161.99921165837952,completed
ride_14,user_50,vehicle_81,2024-07-12T10:47:59.860731,-76.30766616144777,-175.01731896492691,71.08158266459822,-148.69953374050885,completed
ride_15,user_89,vehicle_62,2024-07-12T10:09:59.860737,17.564344195046488,109.67129123193996,-88.57280984949904,-164.02866479450802,cancelled
ride_16,user_95,vehicle_75,2024-07-12T10:19:59.860743,-18.909471772967464,45.13859819843202,51.952464795955194,25.79759594308274,in_progress
ride_17,user_99,vehicle_97,2024-07-12T10:38:59.860749,-50.28682246515344,126.07685846023617,54.134711180739316,8.033616272328516,cancelled
ride_18,user_47,vehicle_44,2024-07-12T10:22:59.860755,42.68591140005509,-67.46686337991346,82.68389629130493,155.70748522289028,in_progress
ride_19,user_50,vehicle_9,2024-07-12T10:46:59.860761,-45.26800461472092,100.65846826639017,-0.033091720483241716,-132.91152475088353,cancelled
ride_20,user_33,vehicle_74,2024-07-12T10:19:59.860767,80.3790197351259,162.26265456725395,-18.027756232976273,57.77806903195264,in_progress
ride_21,user_51,vehicle_93,2024-07-12T10:11:59.860773,86.34574537217745,-66.9076239905973,85.75159144782003,-6.555308832233351,completed
ride_22,user_62,vehicle_34,2024-07-12T10:33:59.860779,78.24221700419375,-160.14815478445604,-51.33695272984286,74.25623656151268,in_progress
ride_23,user_93,vehicle_98,2024-07-12T10:31:59.860785,-61.70957370563719,-44.33921708264282,34.52994110495803,106.81131526558102,cancelled
ride_24,user_48,vehicle_47,2024-07-12T10:53:59.860791,-39.82703208265615,54.14409496213207,36.219732479404385,-143.56625325920902,in_progress
ride_25,user_96,vehicle_6,2024-07-12T10:52:59.860797,33.57489078622743,64.28904854489664,-78.75668369710623,-84.83457547685921,in_progress
ride_26,user_57,vehicle_8,2024-07-12T10:50:59.860803,-40.39688544945099,3.7949526730705543,-59.814253399562745,146.97617995489895,in_progress
ride_27,user_99,vehicle_95,2024-07-12T10:23:59.860809,8.441622789142315,6.881693430979709,-84.06285226651367,-167.64339358800896,in_progress
ride_28,user_7,vehicle_100,2024-07-12T09:58:59.860816,-8.193577159599371,168.99001781630636,29.812132585182212,106.43254784209137,cancelled
ride_29,user_29,vehicle_97,2024-07-12T10:51:59.860822,73.21136701233783,100.77693872920196,5.96069474613148,-3.2802782175056677,in_progress
ride_30,user_53,vehicle_72,2024-07-12T09:57:59.860828,-63.66130540299255,-108.355250926742,33.73673866754912,53.3207688133775,cancelled
ride_31,user_29,vehicle_92,2024-07-12T09:56:59.860833,2.0892344103238543,-3.4657519501708407,-18.09918636858373,154.26951976669977,completed
ride_32,user_28,vehicle_49,2024-07-12T10:40:59.860840,55.59050394862814,-98.53200258487605,84.02309748626254,42.9713879043326,cancelled
ride_33,user_3,vehicle_68,2024-07-12T10:38:59.860846,-26.64658286840195,103.1787775239369,18.804063323602776,-46.69416735081083,completed
ride_34,user_83,vehicle_86,2024-07-12T10:22:59.860852,-6.605610452113922,-134.56339096033716,32.58706659598464,90.91560843731128,in_progress
ride_35,user_99,vehicle_99,2024-07-12T10:00:59.860858,12.721369673023403,-88.11127903550603,-34.37234193480675,-132.93860366961454,cancelled
ride_36,user_61,vehicle_67,2024-07-12T10:11:59.860864,-78.41240360595366,179.6090723557952,10.731431384404473,150.4990689845,cancelled
ride_37,user_53,vehicle_31,2024-07-12T10:02:59.860870,-39.56657690327179,98.0638390996723,-89.4803804892134,-104.8511306790637,cancelled
ride_38,user_73,vehicle_34,2024-07-12T10:41:59.860876,-36.99193253471989,49.38109415842038,-10.688660387810671,-138.29373055127297,in_progress
ride_39,user_45,vehicle_66,2024-07-12T10:50:59.860882,17.343516925392194,101.16922770699296,-63.29455077810283,13.102539721341799,cancelled
ride_40,user_76,vehicle_76,2024-07-12T09:59:59.860888,-65.41718928488206,-116.1927655428454,-59.41889454730608,178.3560194906879,completed
ride_41,user_66,vehicle_42,2024-07-12T10:37:59.860894,-8.505521616930835,-169.2124012277671,23.878127032623638,-129.99218500484528,completed
ride_42,user_24,vehicle_46,2024-07-12T10:30:59.860900,-56.47873955025593,20.562276679110198,-88.16921841974072,81.47133162366356,completed
ride_43,user_16,vehicle_83,2024-07-12T10:38:59.860906,-73.46465441266889,-130.50990624801562,-48.90229504599868,-90.33238838753651,in_progress
ride_44,user_55,vehicle_44,2024-07-12T09:58:59.860912,86.87034523564625,154.00138355167581,6.3261976202276315,67.70581390123343,cancelled
ride_45,user_12,vehicle_35,2024-07-12T10:53:59.860918,47.56674925675537,110.35583979665688,75.30749843265488,-66.81778653082579,cancelled
ride_46,user_13,vehicle_57,2024-07-12T10:03:59.860924,-82.97513569127048,70.43936686613873,-48.37769572738738,5.56400880368551,completed
ride_47,user_52,vehicle_53,2024-07-12T10:47:59.860930,-47.35896574690129,40.074476834977844,24.41675581800888,26.9371240478132,in_progress
ride_48,user_73,vehicle_92,2024-07-12T10:51:59.860936,-64.7326351602827,54.36202602553104,76.02314323584102,11.739512166494308,completed
ride_49,user_25,vehicle_62,2024-07-12T10:35:59.860942,81.45914450389736,-108.84429759640499,-47.233027895096455,157.348110287164,cancelled
ride_50,user_33,vehicle_92,2024-07-12T10:08:59.860948,-45.33287576452973,-149.59942416979231,75.49415171423402,-155.1996694258029,completed
ride_51,user_1,vehicle_47,2024-07-12T10:42:59.860954,-70.91467483511715,93.04000817466954,-6.767800073732829,118.99034570584672,cancelled
ride_52,user_39,vehicle_60,2024-07-12T10:31:59.860960,-49.54969927848896,159.75526465605867,-53.73923485572384,76.49210780484634,cancelled
ride_53,user_65,vehicle_46,2024-07-12T10:30:59.860966,42.51672731435605,72.3218560007405,33.02932152904823,39.956268085368464,completed
ride_54,user_77,vehicle_8,2024-07-12T10:23:59.860971,-84.52683074348377,153.55324350448132,26.196688193751044,-84.7368532877037,cancelled
ride_55,user_91,vehicle_66,2024-07-12T10:02:59.860977,-78.21791439638238,-9.387994498812532,-49.081858716813194,37.991126768175604,in_progress
ride_56,user_64,vehicle_39,2024-07-12T10:04:59.860983,17.518759818882373,170.79583627899166,28.41360052538751,-160.17410124564176,in_progress
ride_57,user_74,vehicle_28,2024-07-12T10:05:59.860989,73.27782687082939,8.78308470652155,-12.987782794539882,-116.49851069370646,cancelled
ride_58,user_86,vehicle_39,2024-07-12T10:08:59.861021,58.51545469365266,-145.26161741964233,-4.541978763471647,27.425214417816193,cancelled
ride_59,user_38,vehicle_21,2024-07-12T10:45:59.861028,-3.358544570820712,-91.35290698044018,59.800859196447334,-124.07998949149662,cancelled
ride_60,user_64,vehicle_44,2024-07-12T10:36:59.861034,-25.879286526030455,6.6936003697432795,-21.42913318567642,68.5745028122179,in_progress
ride_61,user_95,vehicle_12,2024-07-12T10:09:59.861040,88.76057116268643,7.179681701572065,30.79062375305263,-16.262923974737475,completed
ride_62,user_30,vehicle_85,2024-07-12T09:55:59.861046,75.96342674603449,-21.486837158003624,-86.13386231667917,-6.5466950338047525,completed
ride_63,user_95,vehicle_5,2024-07-12T10:23:59.861052,65.53226477370873,-150.81893293806183,82.48601651878423,50.317752481722664,in_progress
ride_64,user_68,vehicle_30,2024-07-12T10:36:59.861058,23.547144929485583,-175.29557355735716,54.39134937729284,63.54569020115051,completed
ride_65,user_70,vehicle_58,2024-07-12T09:55:59.861064,88.84077492628433,-110.85961457075777,-35.109975478425625,-61.4083672732193,cancelled
ride_66,user_19,vehicle_58,2024-07-12T10:04:59.861070,18.501574651033735,-113.67849045637463,-84.67710288771426,130.12088894597622,in_progress
ride_67,user_45,vehicle_43,2024-07-12T10:20:59.861076,45.73986762302394,-107.17840398895932,50.17391309699778,56.688492860956046,cancelled
ride_68,user_43,vehicle_70,2024-07-12T10:53:59.861082,-45.9856255319761,112.63343507038445,22.500472239617295,70.10129189473804,in_progress
ride_69,user_64,vehicle_22,2024-07-12T10:06:59.861088,13.34736371213691,-154.89522308328134,51.75684091678531,-4.402912947087316,completed
ride_70,user_38,vehicle_85,2024-07-12T10:36:59.861094,50.61195717980925,147.18578313164795,-65.40043002873853,173.72324046811423,cancelled
ride_71,user_52,vehicle_22,2024-07-12T10:36:59.861100,41.38254396526,-12.529975288712308,28.814972859758285,-106.11733999384599,completed
ride_72,user_5,vehicle_67,2024-07-12T10:15:59.861106,8.157882759658833,-131.48840079785307,-7.1876072902180965,174.36169058900032,in_progress
